usage,printerIndex,date
0.0,1.0,2017-06-30 00:00:00.000
0.0,1.0,2017-07-01 00:00:00.000
0.0,1.0,2017-07-02 00:00:00.000
0.0,1.0,2017-07-03 00:00:00.000
0.0,1.0,2017-07-04 00:00:00.000
0.0,1.0,2017-07-05 00:00:00.000
0.0,1.0,2017-07-06 00:00:00.000
0.0,1.0,2017-07-07 00:00:00.000
0.0,1.0,2017-07-08 00:00:00.000
0.0,1.0,2017-07-09 00:00:00.000
0.0,1.0,2017-07-10 00:00:00.000
0.0,1.0,2017-07-11 00:00:00.000
0.0,1.0,2017-07-12 00:00:00.000
0.0,1.0,2017-07-13 00:00:00.000
0.0,1.0,2017-07-14 00:00:00.000
0.0,1.0,2017-07-15 00:00:00.000
0.0,1.0,2017-07-16 00:00:00.000
0.0,1.0,2017-07-17 00:00:00.000
0.0,1.0,2017-07-18 00:00:00.000
0.0,1.0,2017-07-19 00:00:00.000
0.0,1.0,2017-07-20 00:00:00.000
0.0,1.0,2017-07-21 00:00:00.000
0.0,1.0,2017-07-22 00:00:00.000
0.0,1.0,2017-07-23 00:00:00.000
0.0,1.0,2017-07-24 00:00:00.000
0.0,1.0,2017-07-25 00:00:00.000
0.0,1.0,2017-07-26 00:00:00.000
0.0,1.0,2017-07-27 00:00:00.000
0.0,1.0,2017-07-28 00:00:00.000
0.0,1.0,2017-07-29 00:00:00.000
0.0,1.0,2017-07-30 00:00:00.000
0.0,1.0,2017-07-31 00:00:00.000
0.0,1.0,2017-08-01 00:00:00.000
0.0,1.0,2017-08-02 00:00:00.000
0.0,1.0,2017-08-03 00:00:00.000
0.0,1.0,2017-08-04 00:00:00.000
0.0,1.0,2017-08-05 00:00:00.000
0.0,1.0,2017-08-06 00:00:00.000
0.0,1.0,2017-08-07 00:00:00.000
0.0,1.0,2017-08-08 00:00:00.000
0.0,1.0,2017-08-09 00:00:00.000
0.0,1.0,2017-08-10 00:00:00.000
0.0,1.0,2017-08-11 00:00:00.000
0.0,1.0,2017-08-12 00:00:00.000
0.0,1.0,2017-08-13 00:00:00.000
0.0,1.0,2017-08-14 00:00:00.000
0.0,1.0,2017-08-15 00:00:00.000
0.0,1.0,2017-08-16 00:00:00.000
0.0,1.0,2017-08-17 00:00:00.000
0.0,1.0,2017-08-18 00:00:00.000
0.0,1.0,2017-08-19 00:00:00.000
0.0,1.0,2017-08-20 00:00:00.000
0.0,1.0,2017-08-21 00:00:00.000
0.0,1.0,2017-08-22 00:00:00.000
0.0,1.0,2017-08-23 00:00:00.000
0.0,1.0,2017-08-24 00:00:00.000
0.0,1.0,2017-08-25 00:00:00.000
0.0,1.0,2017-08-26 00:00:00.000
0.0,1.0,2017-08-27 00:00:00.000
0.0,1.0,2017-08-28 00:00:00.000
0.0,1.0,2017-08-29 00:00:00.000
0.0,1.0,2017-08-30 00:00:00.000
0.0,1.0,2017-08-31 00:00:00.000
0.0,1.0,2017-09-01 00:00:00.000
0.0,1.0,2017-09-02 00:00:00.000
0.0,1.0,2017-09-03 00:00:00.000
0.0,1.0,2017-09-04 00:00:00.000
0.0,1.0,2017-09-05 00:00:00.000
0.0,1.0,2017-09-06 00:00:00.000
0.0,1.0,2017-09-07 00:00:00.000
0.0,1.0,2017-09-08 00:00:00.000
0.0,1.0,2017-09-09 00:00:00.000
0.0,1.0,2017-09-10 00:00:00.000
0.0,1.0,2017-09-11 00:00:00.000
0.0,1.0,2017-09-12 00:00:00.000
0.0,1.0,2017-09-13 00:00:00.000
0.0,1.0,2017-09-14 00:00:00.000
0.0,1.0,2017-09-15 00:00:00.000
0.0,1.0,2017-09-16 00:00:00.000
0.0,1.0,2017-09-17 00:00:00.000
0.0,1.0,2017-09-18 00:00:00.000
0.0,1.0,2017-09-19 00:00:00.000
0.0,1.0,2017-09-20 00:00:00.000
0.0,1.0,2017-09-21 00:00:00.000
0.0,1.0,2017-09-22 00:00:00.000
0.0,1.0,2017-09-23 00:00:00.000
0.0,1.0,2017-09-24 00:00:00.000
0.0,1.0,2017-09-25 00:00:00.000
0.0,1.0,2017-09-26 00:00:00.000
0.0,1.0,2017-09-27 00:00:00.000
0.0,1.0,2017-09-28 00:00:00.000
0.0,1.0,2017-09-29 00:00:00.000
0.0,1.0,2017-09-30 00:00:00.000
0.0,1.0,2017-10-01 00:00:00.000
0.0,1.0,2017-10-02 00:00:00.000
0.0,1.0,2017-10-03 00:00:00.000
0.0,1.0,2017-10-04 00:00:00.000
0.0,1.0,2017-10-05 00:00:00.000
0.0,1.0,2017-10-06 00:00:00.000
0.0,1.0,2017-10-07 00:00:00.000
0.0,1.0,2017-10-08 00:00:00.000
0.0,1.0,2017-10-09 00:00:00.000
0.0,1.0,2017-10-10 00:00:00.000
0.0,1.0,2017-10-11 00:00:00.000
0.0,1.0,2017-10-12 00:00:00.000
0.0,1.0,2017-10-13 00:00:00.000
0.0,1.0,2017-10-14 00:00:00.000
0.0,1.0,2017-10-15 00:00:00.000
0.0,1.0,2017-10-16 00:00:00.000
0.0,1.0,2017-10-17 00:00:00.000
0.0,1.0,2017-10-18 00:00:00.000
0.0,1.0,2017-10-19 00:00:00.000
0.0,1.0,2017-10-20 00:00:00.000
0.0,1.0,2017-10-21 00:00:00.000
0.0,1.0,2017-10-22 00:00:00.000
0.0,1.0,2017-10-23 00:00:00.000
0.0,1.0,2017-10-24 00:00:00.000
0.0,1.0,2017-10-25 00:00:00.000
0.0,1.0,2017-10-26 00:00:00.000
0.0,1.0,2017-10-27 00:00:00.000
0.0,1.0,2017-10-28 00:00:00.000
0.0,1.0,2017-10-29 00:00:00.000
0.0,1.0,2017-10-30 00:00:00.000
0.0,1.0,2017-10-31 00:00:00.000
0.0,1.0,2017-11-01 00:00:00.000
0.0,1.0,2017-11-02 00:00:00.000
0.0,1.0,2017-11-03 00:00:00.000
0.0,1.0,2017-11-04 00:00:00.000
0.0,1.0,2017-11-05 00:00:00.000
0.0,1.0,2017-11-06 00:00:00.000
0.0,1.0,2017-11-07 00:00:00.000
0.0,1.0,2017-11-08 00:00:00.000
0.0,1.0,2017-11-09 00:00:00.000
0.0,1.0,2017-11-10 00:00:00.000
0.0,1.0,2017-11-11 00:00:00.000
0.0,1.0,2017-11-12 00:00:00.000
0.0,1.0,2017-11-13 00:00:00.000
0.0,1.0,2017-11-14 00:00:00.000
0.0,1.0,2017-11-15 00:00:00.000
0.0,1.0,2017-11-16 00:00:00.000
0.0,1.0,2017-11-17 00:00:00.000
0.0,1.0,2017-11-18 00:00:00.000
0.0,1.0,2017-11-19 00:00:00.000
0.0,1.0,2017-11-20 00:00:00.000
0.0,1.0,2017-11-21 00:00:00.000
0.0,1.0,2017-11-22 00:00:00.000
0.0,1.0,2017-11-23 00:00:00.000
0.0,1.0,2017-11-24 00:00:00.000
0.0,1.0,2017-11-25 00:00:00.000
0.0,1.0,2017-11-26 00:00:00.000
0.0,1.0,2017-11-27 00:00:00.000
0.0,1.0,2017-11-28 00:00:00.000
0.0,1.0,2017-11-29 00:00:00.000
0.0,1.0,2017-11-30 00:00:00.000
0.0,1.0,2017-12-01 00:00:00.000
0.0,1.0,2017-12-02 00:00:00.000
0.0,1.0,2017-12-03 00:00:00.000
0.0,1.0,2017-12-04 00:00:00.000
0.0,1.0,2017-12-05 00:00:00.000
0.0,1.0,2017-12-06 00:00:00.000
0.0,1.0,2017-12-07 00:00:00.000
0.0,1.0,2017-12-08 00:00:00.000
0.0,1.0,2017-12-09 00:00:00.000
0.0,1.0,2017-12-10 00:00:00.000
0.0,1.0,2017-12-11 00:00:00.000
0.0,1.0,2017-12-12 00:00:00.000
0.0,1.0,2017-12-13 00:00:00.000
0.0,1.0,2017-12-14 00:00:00.000
0.0,1.0,2017-12-15 00:00:00.000
0.0,1.0,2017-12-16 00:00:00.000
0.0,1.0,2017-12-17 00:00:00.000
0.0,1.0,2017-12-18 00:00:00.000
0.0,1.0,2017-12-19 00:00:00.000
0.0,1.0,2017-12-20 00:00:00.000
0.0,1.0,2017-12-21 00:00:00.000
0.0,1.0,2017-12-22 00:00:00.000
0.0,1.0,2017-12-23 00:00:00.000
0.0,1.0,2017-12-24 00:00:00.000
0.0,1.0,2017-12-25 00:00:00.000
0.0,1.0,2017-12-26 00:00:00.000
0.0,1.0,2017-12-27 00:00:00.000
0.0,1.0,2017-12-28 00:00:00.000
0.0,1.0,2017-12-29 00:00:00.000
0.0,1.0,2017-12-30 00:00:00.000
0.0,1.0,2017-12-31 00:00:00.000
0.0,1.0,2018-01-01 00:00:00.000
0.0,1.0,2018-01-02 00:00:00.000
0.0,1.0,2018-01-03 00:00:00.000
0.0,1.0,2018-01-04 00:00:00.000
0.0,1.0,2018-01-05 00:00:00.000
0.0,1.0,2018-01-06 00:00:00.000
0.0,1.0,2018-01-07 00:00:00.000
0.0,1.0,2018-01-08 00:00:00.000
0.0,1.0,2018-01-09 00:00:00.000
0.0,1.0,2018-01-10 00:00:00.000
0.0,1.0,2018-01-11 00:00:00.000
0.0,1.0,2018-01-12 00:00:00.000
0.0,1.0,2018-01-13 00:00:00.000
0.0,1.0,2018-01-14 00:00:00.000
0.0,1.0,2018-01-15 00:00:00.000
0.0,1.0,2018-01-16 00:00:00.000
0.0,1.0,2018-01-17 00:00:00.000
0.0,1.0,2018-01-18 00:00:00.000
0.0,1.0,2018-01-19 00:00:00.000
0.0,1.0,2018-01-20 00:00:00.000
0.0,1.0,2018-01-21 00:00:00.000
0.0,1.0,2018-01-22 00:00:00.000
0.0,1.0,2018-01-23 00:00:00.000
0.0,1.0,2018-01-24 00:00:00.000
0.0,1.0,2018-01-25 00:00:00.000
0.0,1.0,2018-01-26 00:00:00.000
0.0,1.0,2018-01-27 00:00:00.000
0.0,1.0,2018-01-28 00:00:00.000
0.0,1.0,2018-01-29 00:00:00.000
0.0,1.0,2018-01-30 00:00:00.000
0.0,1.0,2018-01-31 00:00:00.000
63510.0,1.0,2018-02-01 00:00:00.000
0.0,1.0,2018-02-02 00:00:00.000
0.0,1.0,2018-02-03 00:00:00.000
0.0,1.0,2018-02-04 00:00:00.000
0.0,1.0,2018-02-05 00:00:00.000
0.0,1.0,2018-02-06 00:00:00.000
0.0,1.0,2018-02-07 00:00:00.000
0.0,1.0,2018-02-08 00:00:00.000
0.0,1.0,2018-02-09 00:00:00.000
0.0,1.0,2018-02-10 00:00:00.000
0.0,1.0,2018-02-11 00:00:00.000
0.0,1.0,2018-02-12 00:00:00.000
0.0,1.0,2018-02-13 00:00:00.000
0.0,1.0,2018-02-14 00:00:00.000
0.0,1.0,2018-02-15 00:00:00.000
0.0,1.0,2018-02-16 00:00:00.000
0.0,1.0,2018-02-17 00:00:00.000
0.0,1.0,2018-02-18 00:00:00.000
0.0,1.0,2018-02-19 00:00:00.000
0.0,1.0,2018-02-20 00:00:00.000
0.0,1.0,2018-02-21 00:00:00.000
0.0,1.0,2018-02-22 00:00:00.000
0.0,1.0,2018-02-23 00:00:00.000
0.0,1.0,2018-02-24 00:00:00.000
0.0,1.0,2018-02-25 00:00:00.000
0.0,1.0,2018-02-26 00:00:00.000
0.0,1.0,2018-02-27 00:00:00.000
0.0,1.0,2018-02-28 00:00:00.000
1341.0,1.0,2018-03-01 00:00:00.000
0.0,1.0,2018-03-02 00:00:00.000
0.0,1.0,2018-03-03 00:00:00.000
0.0,1.0,2018-03-04 00:00:00.000
0.0,1.0,2018-03-05 00:00:00.000
0.0,1.0,2018-03-06 00:00:00.000
0.0,1.0,2018-03-07 00:00:00.000
0.0,1.0,2018-03-08 00:00:00.000
0.0,1.0,2018-03-09 00:00:00.000
0.0,1.0,2018-03-10 00:00:00.000
0.0,1.0,2018-03-11 00:00:00.000
0.0,1.0,2018-03-12 00:00:00.000
0.0,1.0,2018-03-13 00:00:00.000
0.0,1.0,2018-03-14 00:00:00.000
0.0,1.0,2018-03-15 00:00:00.000
0.0,1.0,2018-03-16 00:00:00.000
0.0,1.0,2018-03-17 00:00:00.000
0.0,1.0,2018-03-18 00:00:00.000
0.0,1.0,2018-03-19 00:00:00.000
0.0,1.0,2018-03-20 00:00:00.000
0.0,1.0,2018-03-21 00:00:00.000
0.0,1.0,2018-03-22 00:00:00.000
0.0,1.0,2018-03-23 00:00:00.000
0.0,1.0,2018-03-24 00:00:00.000
0.0,1.0,2018-03-25 00:00:00.000
0.0,1.0,2018-03-26 00:00:00.000
0.0,1.0,2018-03-27 00:00:00.000
0.0,1.0,2018-03-28 00:00:00.000
0.0,1.0,2018-03-29 00:00:00.000
0.0,1.0,2018-03-30 00:00:00.000
0.0,1.0,2018-03-31 00:00:00.000
20873.0,1.0,2018-04-01 00:00:00.000
0.0,1.0,2018-04-02 00:00:00.000
0.0,1.0,2018-04-03 00:00:00.000
0.0,1.0,2018-04-04 00:00:00.000
0.0,1.0,2018-04-05 00:00:00.000
0.0,1.0,2018-04-06 00:00:00.000
0.0,1.0,2018-04-07 00:00:00.000
0.0,1.0,2018-04-08 00:00:00.000
0.0,1.0,2018-04-09 00:00:00.000
0.0,1.0,2018-04-10 00:00:00.000
0.0,1.0,2018-04-11 00:00:00.000
0.0,1.0,2018-04-12 00:00:00.000
18278.6,1.0,2018-04-13 00:00:00.000
1.0,1.0,2018-04-14 00:00:00.000
4.0,1.0,2018-04-15 00:00:00.000
155.0,1.0,2018-04-16 00:00:00.000
97.0,1.0,2018-04-17 00:00:00.000
27.0,1.0,2018-04-18 00:00:00.000
32.0,1.0,2018-04-19 00:00:00.000
86.0,1.0,2018-04-20 00:00:00.000
0.0,1.0,2018-04-21 00:00:00.000
0.0,1.0,2018-04-22 00:00:00.000
33.0,1.0,2018-04-23 00:00:00.000
27.0,1.0,2018-04-24 00:00:00.000
86.0,1.0,2018-04-25 00:00:00.000
493.0,1.0,2018-04-26 00:00:00.000
12.0,1.0,2018-04-27 00:00:00.000
2.0,1.0,2018-04-28 00:00:00.000
0.0,1.0,2018-04-29 00:00:00.000
0.0,1.0,2018-04-30 00:00:00.000
847.0,1.0,2018-05-01 00:00:00.000
267.0,1.0,2018-05-02 00:00:00.000
0.0,1.0,2018-05-03 00:00:00.000
20.0,1.0,2018-05-04 00:00:00.000
0.0,1.0,2018-05-05 00:00:00.000
0.0,1.0,2018-05-06 00:00:00.000
0.0,1.0,2018-05-07 00:00:00.000
122.0,1.0,2018-05-08 00:00:00.000
0.0,1.0,2018-05-09 00:00:00.000
77.0,1.0,2018-05-10 00:00:00.000
3.0,1.0,2018-05-11 00:00:00.000
0.0,1.0,2018-05-12 00:00:00.000
0.0,1.0,2018-05-13 00:00:00.000
64.0,1.0,2018-05-14 00:00:00.000
48.0,1.0,2018-05-15 00:00:00.000
9.0,1.0,2018-05-16 00:00:00.000
13.0,1.0,2018-05-17 00:00:00.000
55.0,1.0,2018-05-18 00:00:00.000
0.0,1.0,2018-05-19 00:00:00.000
0.0,1.0,2018-05-20 00:00:00.000
0.0,1.0,2018-05-21 00:00:00.000
43.0,1.0,2018-05-22 00:00:00.000
24.0,1.0,2018-05-23 00:00:00.000
28.0,1.0,2018-05-24 00:00:00.000
0.0,1.0,2018-05-25 00:00:00.000
0.0,1.0,2018-05-26 00:00:00.000
0.0,1.0,2018-05-27 00:00:00.000
25.0,1.0,2018-05-28 00:00:00.000
33.0,1.0,2018-05-29 00:00:00.000
13.0,1.0,2018-05-30 00:00:00.000
0.0,1.0,2018-05-31 00:00:00.000
1044.0,1.0,2018-06-01 00:00:00.000
0.0,1.0,2018-06-02 00:00:00.000
0.0,1.0,2018-06-03 00:00:00.000
7.0,1.0,2018-06-04 00:00:00.000
16.0,1.0,2018-06-05 00:00:00.000
6.0,1.0,2018-06-06 00:00:00.000
13.0,1.0,2018-06-07 00:00:00.000
46.0,1.0,2018-06-08 00:00:00.000
1.0,1.0,2018-06-09 00:00:00.000
6.0,1.0,2018-06-10 00:00:00.000
0.0,1.0,2018-06-11 00:00:00.000
13.0,1.0,2018-06-12 00:00:00.000
88.0,1.0,2018-06-13 00:00:00.000
0.0,1.0,2018-06-14 00:00:00.000
53.0,1.0,2018-06-15 00:00:00.000
0.0,1.0,2018-06-16 00:00:00.000
27.0,1.0,2018-06-17 00:00:00.000
7.0,1.0,2018-06-18 00:00:00.000
70.0,1.0,2018-06-19 00:00:00.000
46.0,1.0,2018-06-20 00:00:00.000
0.0,1.0,2018-06-21 00:00:00.000
23.0,1.0,2018-06-22 00:00:00.000
0.0,1.0,2018-06-23 00:00:00.000
41.0,1.0,2018-06-24 00:00:00.000
0.0,1.0,2018-06-25 00:00:00.000
12.0,1.0,2018-06-26 00:00:00.000
20.0,1.0,2018-06-27 00:00:00.000
0.0,1.0,2018-06-28 00:00:00.000
98.0,1.0,2018-06-29 00:00:00.000
0.0,1.0,2018-06-30 00:00:00.000
3198.0,1.0,2018-07-01 00:00:00.000
0.0,1.0,2018-07-02 00:00:00.000
65.0,1.0,2018-07-03 00:00:00.000
0.0,1.0,2018-07-04 00:00:00.000
85.0,1.0,2018-07-05 00:00:00.000
79.0,1.0,2018-07-06 00:00:00.000
0.0,1.0,2018-07-07 00:00:00.000
0.0,1.0,2018-07-08 00:00:00.000
97.0,1.0,2018-07-09 00:00:00.000
49.0,1.0,2018-07-10 00:00:00.000
2.0,1.0,2018-07-11 00:00:00.000
4.0,1.0,2018-07-12 00:00:00.000
57.0,1.0,2018-07-13 00:00:00.000
34.0,1.0,2018-07-14 00:00:00.000
0.0,1.0,2018-07-15 00:00:00.000
38.0,1.0,2018-07-16 00:00:00.000
6.0,1.0,2018-07-17 00:00:00.000
0.0,1.0,2018-07-18 00:00:00.000
0.0,1.0,2018-07-19 00:00:00.000
51.0,1.0,2018-07-20 00:00:00.000
6053.0,2.0,2015-11-01 00:00:00.000
166.0,2.0,2015-11-02 00:00:00.000
205.0,2.0,2015-11-03 00:00:00.000
408.0,2.0,2015-11-04 00:00:00.000
58.0,2.0,2015-11-05 00:00:00.000
87.0,2.0,2015-11-06 00:00:00.000
37.0,2.0,2015-11-07 00:00:00.000
0.0,2.0,2015-11-08 00:00:00.000
190.0,2.0,2015-11-09 00:00:00.000
156.0,2.0,2015-11-10 00:00:00.000
172.0,2.0,2015-11-11 00:00:00.000
150.0,2.0,2015-11-12 00:00:00.000
317.0,2.0,2015-11-13 00:00:00.000
0.0,2.0,2015-11-14 00:00:00.000
0.0,2.0,2015-11-15 00:00:00.000
163.0,2.0,2015-11-16 00:00:00.000
515.0,2.0,2015-11-17 00:00:00.000
849.0,2.0,2015-11-18 00:00:00.000
319.0,2.0,2015-11-19 00:00:00.000
193.0,2.0,2015-11-20 00:00:00.000
0.0,2.0,2015-11-21 00:00:00.000
7.0,2.0,2015-11-22 00:00:00.000
94.5,2.0,2015-11-23 00:00:00.000
94.5,2.0,2015-11-24 00:00:00.000
737.0,2.0,2015-11-25 00:00:00.000
185.0,2.0,2015-11-26 00:00:00.000
202.0,2.0,2015-11-27 00:00:00.000
724.0,2.0,2015-11-28 00:00:00.000
0.0,2.0,2015-11-29 00:00:00.000
170.0,2.0,2015-11-30 00:00:00.000
8533.0,2.0,2015-12-01 00:00:00.000
303.0,2.0,2015-12-02 00:00:00.000
83.0,2.0,2015-12-03 00:00:00.000
205.0,2.0,2015-12-04 00:00:00.000
95.0,2.0,2015-12-05 00:00:00.000
0.0,2.0,2015-12-06 00:00:00.000
247.0,2.0,2015-12-07 00:00:00.000
274.0,2.0,2015-12-08 00:00:00.000
178.0,2.0,2015-12-09 00:00:00.000
226.0,2.0,2015-12-10 00:00:00.000
102.0,2.0,2015-12-11 00:00:00.000
715.0,2.0,2015-12-12 00:00:00.000
0.0,2.0,2015-12-13 00:00:00.000
180.0,2.0,2015-12-14 00:00:00.000
781.0,2.0,2015-12-15 00:00:00.000
1050.0,2.0,2015-12-16 00:00:00.000
119.0,2.0,2015-12-17 00:00:00.000
420.0,2.0,2015-12-18 00:00:00.000
0.0,2.0,2015-12-19 00:00:00.000
0.0,2.0,2015-12-20 00:00:00.000
165.0,2.0,2015-12-21 00:00:00.000
1341.0,2.0,2015-12-22 00:00:00.000
172.0,2.0,2015-12-23 00:00:00.000
208.0,2.0,2015-12-24 00:00:00.000
5.0,2.0,2015-12-25 00:00:00.000
111.0,2.0,2015-12-26 00:00:00.000
20.0,2.0,2015-12-27 00:00:00.000
459.0,2.0,2015-12-28 00:00:00.000
387.0,2.0,2015-12-29 00:00:00.000
177.0,2.0,2015-12-30 00:00:00.000
139.5,2.0,2015-12-31 00:00:00.000
6274.5,2.0,2016-01-01 00:00:00.000
0.0,2.0,2016-01-02 00:00:00.000
0.0,2.0,2016-01-03 00:00:00.000
227.0,2.0,2016-01-04 00:00:00.000
146.0,2.0,2016-01-05 00:00:00.000
274.0,2.0,2016-01-06 00:00:00.000
61.0,2.0,2016-01-07 00:00:00.000
139.0,2.0,2016-01-08 00:00:00.000
0.0,2.0,2016-01-09 00:00:00.000
508.0,2.0,2016-01-10 00:00:00.000
186.0,2.0,2016-01-11 00:00:00.000
326.0,2.0,2016-01-12 00:00:00.000
307.0,2.0,2016-01-13 00:00:00.000
92.0,2.0,2016-01-14 00:00:00.000
241.0,2.0,2016-01-15 00:00:00.000
0.0,2.0,2016-01-16 00:00:00.000
13.0,2.0,2016-01-17 00:00:00.000
756.0,2.0,2016-01-18 00:00:00.000
76.0,2.0,2016-01-19 00:00:00.000
222.0,2.0,2016-01-20 00:00:00.000
152.0,2.0,2016-01-21 00:00:00.000
217.0,2.0,2016-01-22 00:00:00.000
101.0,2.0,2016-01-23 00:00:00.000
0.0,2.0,2016-01-24 00:00:00.000
113.0,2.0,2016-01-25 00:00:00.000
364.0,2.0,2016-01-26 00:00:00.000
127.0,2.0,2016-01-27 00:00:00.000
727.0,2.0,2016-01-28 00:00:00.000
240.5,2.0,2016-01-29 00:00:00.000
240.5,2.0,2016-01-30 00:00:00.000
340.5,2.0,2016-01-31 00:00:00.000
5917.5,2.0,2016-02-01 00:00:00.000
156.0,2.0,2016-02-02 00:00:00.000
156.0,2.0,2016-02-03 00:00:00.000
114.0,2.0,2016-02-04 00:00:00.000
118.0,2.0,2016-02-05 00:00:00.000
21.0,2.0,2016-02-06 00:00:00.000
0.0,2.0,2016-02-07 00:00:00.000
0.0,2.0,2016-02-08 00:00:00.000
0.0,2.0,2016-02-09 00:00:00.000
5.0,2.0,2016-02-10 00:00:00.000
0.0,2.0,2016-02-11 00:00:00.000
0.0,2.0,2016-02-12 00:00:00.000
0.0,2.0,2016-02-13 00:00:00.000
103.0,2.0,2016-02-14 00:00:00.000
58.0,2.0,2016-02-15 00:00:00.000
83.0,2.0,2016-02-16 00:00:00.000
743.0,2.0,2016-02-17 00:00:00.000
230.0,2.0,2016-02-18 00:00:00.000
102.0,2.0,2016-02-19 00:00:00.000
116.0,2.0,2016-02-20 00:00:00.000
112.5,2.0,2016-02-21 00:00:00.000
112.5,2.0,2016-02-22 00:00:00.000
264.0,2.0,2016-02-23 00:00:00.000
264.0,2.0,2016-02-24 00:00:00.000
264.0,2.0,2016-02-25 00:00:00.000
1314.0,2.0,2016-02-26 00:00:00.000
22.0,2.0,2016-02-27 00:00:00.000
0.0,2.0,2016-02-28 00:00:00.000
60.5,2.0,2016-02-29 00:00:00.000
8811.5,2.0,2016-03-01 00:00:00.000
152.0,2.0,2016-03-02 00:00:00.000
152.0,2.0,2016-03-03 00:00:00.000
136.0,2.0,2016-03-04 00:00:00.000
125.0,2.0,2016-03-05 00:00:00.000
0.0,2.0,2016-03-06 00:00:00.000
643.0,2.0,2016-03-07 00:00:00.000
291.0,2.0,2016-03-08 00:00:00.000
285.0,2.0,2016-03-09 00:00:00.000
285.0,2.0,2016-03-10 00:00:00.000
536.0,2.0,2016-03-11 00:00:00.000
120.0,2.0,2016-03-12 00:00:00.000
0.0,2.0,2016-03-13 00:00:00.000
7.0,2.0,2016-03-14 00:00:00.000
664.0,2.0,2016-03-15 00:00:00.000
783.0,2.0,2016-03-16 00:00:00.000
307.0,2.0,2016-03-17 00:00:00.000
307.0,2.0,2016-03-18 00:00:00.000
0.0,2.0,2016-03-19 00:00:00.000
0.0,2.0,2016-03-20 00:00:00.000
187.0,2.0,2016-03-21 00:00:00.000
188.0,2.0,2016-03-22 00:00:00.000
744.5,2.0,2016-03-23 00:00:00.000
744.5,2.0,2016-03-24 00:00:00.000
145.0,2.0,2016-03-25 00:00:00.000
145.0,2.0,2016-03-26 00:00:00.000
0.0,2.0,2016-03-27 00:00:00.000
90.0,2.0,2016-03-28 00:00:00.000
77.0,2.0,2016-03-29 00:00:00.000
828.0,2.0,2016-03-30 00:00:00.000
133.0,2.0,2016-03-31 00:00:00.000
7821.0,2.0,2016-04-01 00:00:00.000
0.0,2.0,2016-04-02 00:00:00.000
0.0,2.0,2016-04-03 00:00:00.000
148.0,2.0,2016-04-04 00:00:00.000
148.0,2.0,2016-04-05 00:00:00.000
122.0,2.0,2016-04-06 00:00:00.000
352.0,2.0,2016-04-07 00:00:00.000
501.0,2.0,2016-04-08 00:00:00.000
501.0,2.0,2016-04-09 00:00:00.000
0.0,2.0,2016-04-10 00:00:00.000
54.5,2.0,2016-04-11 00:00:00.000
54.5,2.0,2016-04-12 00:00:00.000
259.0,2.0,2016-04-13 00:00:00.000
294.0,2.0,2016-04-14 00:00:00.000
259.0,2.0,2016-04-15 00:00:00.000
28.33333,2.0,2016-04-16 00:00:00.000
28.33333,2.0,2016-04-17 00:00:00.000
28.33333,2.0,2016-04-18 00:00:00.000
55.0,2.0,2016-04-19 00:00:00.000
352.0,2.0,2016-04-20 00:00:00.000
350.0,2.0,2016-04-21 00:00:00.000
137.0,2.0,2016-04-22 00:00:00.000
112.0,2.0,2016-04-23 00:00:00.000
0.0,2.0,2016-04-24 00:00:00.000
28.0,2.0,2016-04-25 00:00:00.000
1055.0,2.0,2016-04-26 00:00:00.000
1715.0,2.0,2016-04-27 00:00:00.000
387.0,2.0,2016-04-28 00:00:00.000
387.0,2.0,2016-04-29 00:00:00.000
0.0,2.0,2016-04-30 00:00:00.000
8669.0,2.0,2016-05-01 00:00:00.000
2.0,2.0,2016-05-02 00:00:00.000
289.0,2.0,2016-05-03 00:00:00.000
322.0,2.0,2016-05-04 00:00:00.000
322.0,2.0,2016-05-05 00:00:00.000
92.0,2.0,2016-05-06 00:00:00.000
0.0,2.0,2016-05-07 00:00:00.000
1.0,2.0,2016-05-08 00:00:00.000
342.0,2.0,2016-05-09 00:00:00.000
712.0,2.0,2016-05-10 00:00:00.000
201.0,2.0,2016-05-11 00:00:00.000
201.0,2.0,2016-05-12 00:00:00.000
410.0,2.0,2016-05-13 00:00:00.000
59.0,2.0,2016-05-14 00:00:00.000
59.0,2.0,2016-05-15 00:00:00.000
296.0,2.0,2016-05-16 00:00:00.000
920.0,2.0,2016-05-17 00:00:00.000
368.0,2.0,2016-05-18 00:00:00.000
672.0,2.0,2016-05-19 00:00:00.000
266.0,2.0,2016-05-20 00:00:00.000
54.0,2.0,2016-05-21 00:00:00.000
2.0,2.0,2016-05-22 00:00:00.000
277.0,2.0,2016-05-23 00:00:00.000
264.0,2.0,2016-05-24 00:00:00.000
712.0,2.0,2016-05-25 00:00:00.000
406.0,2.0,2016-05-26 00:00:00.000
473.0,2.0,2016-05-27 00:00:00.000
51.0,2.0,2016-05-28 00:00:00.000
0.0,2.0,2016-05-29 00:00:00.000
575.0,2.0,2016-05-30 00:00:00.000
136.0,2.0,2016-05-31 00:00:00.000
7494.0,2.0,2016-06-01 00:00:00.000
303.0,2.0,2016-06-02 00:00:00.000
280.0,2.0,2016-06-03 00:00:00.000
0.0,2.0,2016-06-04 00:00:00.000
104.5,2.0,2016-06-05 00:00:00.000
104.5,2.0,2016-06-06 00:00:00.000
164.0,2.0,2016-06-07 00:00:00.000
184.0,2.0,2016-06-08 00:00:00.000
